# blastn
# Iteration: 0
# Query: 
# RID: MKPTF966014
# Database: nt
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 511 hits found
Query_30555	HQ596902.1	98.978	489	4	1	11	499	1	488	0.0	874
Query_30555	MK952320.1	97.976	494	6	4	1	492	21	512	0.0	854
Query_30555	MH483848.1	97.976	494	6	4	1	492	21	512	0.0	854
Query_30555	MH483691.1	97.976	494	6	4	1	492	27	518	0.0	854
Query_30555	AB713184.1	97.976	494	6	4	1	492	56	547	0.0	854
Query_30555	AB709856.1	97.976	494	6	4	1	492	55	546	0.0	854
Query_30555	AB709854.1	97.976	494	6	4	1	492	53	544	0.0	854
Query_30555	AB709853.1	97.976	494	6	4	1	492	55	546	0.0	854
Query_30555	AB709852.1	97.976	494	6	4	1	492	79	570	0.0	854
Query_30555	AB378550.1	97.976	494	6	4	1	492	52	543	0.0	854
Query_30555	KY086247.1	97.972	493	6	4	1	491	79	569	0.0	852
Query_30555	KU144641.1	97.972	493	6	4	1	491	93	583	0.0	852
Query_30555	AB709855.1	97.773	494	7	4	1	492	60	551	0.0	848
Query_30555	KC787003.1	99.356	466	3	0	1	466	4	469	0.0	845
Query_30555	AB709857.1	97.036	506	6	6	1	499	45	548	0.0	843
Query_30555	MK952355.1	96.794	499	15	1	1	499	27	524	0.0	832
Query_30555	MN602868.1	99.551	445	2	0	43	487	1	445	0.0	811
Query_30555	AB709851.1	95.825	503	10	5	1	499	45	540	0.0	802
Query_30555	AB709850.1	95.825	503	10	5	1	499	54	549	0.0	802
Query_30555	AB709849.1	95.825	503	10	5	1	499	44	539	0.0	802
Query_30555	AB709848.1	95.825	503	10	5	1	499	46	541	0.0	802
Query_30555	EU266591.1	96.169	496	9	4	1	492	78	567	0.0	802
Query_30555	AB709841.1	96.162	495	10	3	1	492	56	544	0.0	800
Query_30555	AB709839.1	96.162	495	10	3	1	492	55	543	0.0	800
Query_30555	AB709837.1	96.162	495	10	3	1	492	55	543	0.0	800
Query_30555	GQ996137.1	96.115	489	12	5	11	494	1	487	0.0	800
Query_30555	AB378542.1	96.162	495	10	3	1	492	56	544	0.0	800
Query_30555	AB378541.1	96.162	495	10	3	1	492	56	544	0.0	800
Query_30555	MH858871.1	95.960	495	11	3	1	492	31	519	0.0	795
Query_30555	AJ292398.1	95.960	495	11	3	1	492	28	516	0.0	795
Query_30555	MH277362.1	95.893	487	2	17	1	486	58	527	0.0	773
Query_30555	KU255064.1	99.528	424	2	0	36	459	1	424	0.0	773
Query_30555	AJ292399.1	94.366	497	16	6	1	492	28	517	0.0	752
Query_30555	MH248948.1	94.165	497	19	4	1	493	42	532	0.0	749
Query_30555	MH248946.1	94.153	496	21	6	1	492	49	540	0.0	749
Query_30555	KC007337.1	98.568	419	4	2	82	499	1	418	0.0	743
Query_30555	MH483889.1	93.439	503	13	16	1	499	18	504	0.0	728
Query_30555	AB426476.1	93.439	503	13	16	1	499	56	542	0.0	728
Query_30555	JQ433952.1	99.742	387	1	0	113	499	122	508	0.0	710
Query_30555	JQ433952.1	100.000	51	0	0	1	51	70	120	3.03e-15	95.3
Query_30555	AB709858.1	92.490	506	14	13	1	499	54	542	0.0	702
Query_30555	MN206853.1	97.108	415	5	5	1	410	43	455	0.0	693
Query_30555	KF428509.1	99.474	380	2	0	120	499	25	404	0.0	691
Query_30555	KC603897.1	93.404	470	11	16	1	466	4	457	0.0	678
Query_30555	MN602859.1	98.939	377	4	0	39	415	1	377	0.0	675
Query_30555	MH400796.1	99.427	349	2	0	1	349	31	379	1.44e-177	634
Query_30555	MH400796.1	99.145	117	0	1	383	499	380	495	1.04e-49	209
Query_30555	MH400795.1	99.427	349	2	0	1	349	31	379	1.44e-177	634
Query_30555	MH400795.1	99.145	117	0	1	383	499	380	495	1.04e-49	209
Query_30555	MH400786.1	99.427	349	2	0	1	349	31	379	1.44e-177	634
Query_30555	MH400786.1	99.145	117	0	1	383	499	380	495	1.04e-49	209
Query_30555	MH400792.1	99.140	349	3	0	1	349	31	379	6.72e-176	628
Query_30555	MH400792.1	99.091	110	1	0	383	492	380	489	2.25e-46	198
Query_30555	MH400793.1	98.857	350	3	1	1	349	31	380	3.13e-174	623
Query_30555	MH400793.1	99.145	117	0	1	383	499	381	496	1.04e-49	209
Query_30555	KM263567.1	89.400	500	29	16	3	492	29	514	8.76e-170	608
Query_30555	HM439557.1	89.400	500	29	16	3	492	31	516	8.76e-170	608
Query_30555	NR_154286.1	89.286	504	21	13	3	493	36	519	1.47e-167	601
Query_30555	EF495097.1	89.178	499	27	14	3	493	41	520	1.90e-166	597
Query_30555	KR011745.1	89.157	498	27	14	3	492	79	557	6.82e-166	595
Query_30555	HM583833.1	91.800	439	18	11	61	498	115	536	6.82e-166	595
Query_30555	DQ516081.1	92.166	434	15	9	62	493	102	518	6.82e-166	595
Query_30555	AF139852.1	92.148	433	17	9	62	493	102	518	6.82e-166	595
Query_30555	MH844075.1	91.935	434	18	9	62	493	103	521	8.82e-165	592
Query_30555	KU141150.1	88.978	499	27	15	3	492	93	572	8.82e-165	592
Query_30555	DQ385622.1	91.935	434	18	9	62	493	103	521	8.82e-165	592
Query_30555	HM596004.1	88.778	499	29	14	3	493	57	536	4.10e-163	586
Query_30555	MF568941.1	99.381	323	1	1	177	499	1	322	1.48e-162	584
Query_30555	AB378555.1	88.400	500	36	14	3	493	58	544	5.31e-162	582
Query_30555	MH267994.1	88.142	506	37	15	3	499	66	557	1.91e-161	580
Query_30555	MH483834.1	88.142	506	37	15	3	499	23	514	1.91e-161	580
Query_30555	KX640454.1	88.142	506	37	15	3	499	40	531	1.91e-161	580
Query_30555	AB709836.1	88.142	506	37	15	3	499	54	545	1.91e-161	580
Query_30555	AB378554.1	88.142	506	37	15	3	499	58	549	1.91e-161	580
Query_30555	AB378553.1	88.142	506	37	15	3	499	58	549	1.91e-161	580
Query_30555	AB378552.1	88.142	506	37	15	3	499	80	571	1.91e-161	580
Query_30555	EU000247.1	88.142	506	37	15	3	499	28	519	1.91e-161	580
Query_30555	NR_154178.1	88.957	489	27	16	3	483	66	535	6.87e-161	579
Query_30555	MN905773.1	88.200	500	37	14	3	493	84	570	2.47e-160	577
Query_30555	MN871512.1	88.200	500	37	14	3	493	60	546	2.47e-160	577
Query_30555	MH864652.1	88.200	500	37	14	3	493	69	555	2.47e-160	577
Query_30555	MH859547.1	88.200	500	37	14	3	493	65	551	2.47e-160	577
Query_30555	MH859529.1	88.200	500	37	14	3	493	33	519	2.47e-160	577
Query_30555	KU838043.1	88.200	500	37	14	3	493	28	514	2.47e-160	577
Query_30555	KU838042.1	88.200	500	37	14	3	493	29	515	2.47e-160	577
Query_30555	KX640455.1	88.200	500	37	14	3	493	40	526	2.47e-160	577
Query_30555	LN901142.1	88.200	500	37	14	3	493	30	516	2.47e-160	577
Query_30555	KT759663.1	88.200	500	37	14	3	493	18	504	2.47e-160	577
Query_30555	KT759662.1	88.200	500	37	14	3	493	17	503	2.47e-160	577
Query_30555	KT759661.1	88.200	500	37	14	3	493	19	505	2.47e-160	577
Query_30555	KM504480.1	88.200	500	37	14	3	493	94	580	2.47e-160	577
Query_30555	HM488543.1	87.968	507	37	16	3	499	94	586	2.47e-160	577
Query_30555	FJ553724.1	88.200	500	37	14	3	493	385	871	2.47e-160	577
Query_30555	LK052798.1	88.200	500	37	14	3	493	37	523	2.47e-160	577
Query_30555	LK052782.1	88.200	500	37	14	3	493	499	13	2.47e-160	577
Query_30555	AB709835.1	88.200	500	37	14	3	493	46	532	2.47e-160	577
Query_30555	AB709834.1	88.200	500	37	14	3	493	46	532	2.47e-160	577
Query_30555	KC768095.1	88.200	500	37	14	3	493	57	543	2.47e-160	577
Query_30555	KC180704.1	88.200	500	37	14	3	493	27	513	2.47e-160	577
Query_30555	KC180702.1	88.200	500	37	14	3	493	1	487	2.47e-160	577
Query_30555	JQ272440.1	88.200	500	37	14	3	493	71	557	2.47e-160	577
Query_30555	JN859393.1	88.200	500	37	14	3	493	26	512	2.47e-160	577
Query_30555	MN218802.1	88.200	500	37	14	3	493	63	549	2.47e-160	577
Query_30555	HM030580.1	88.200	500	37	14	3	493	94	580	2.47e-160	577
Query_30555	GU083298.1	88.200	500	37	14	3	493	57	543	2.47e-160	577
Query_30555	GU083230.1	88.200	500	37	14	3	493	49	535	2.47e-160	577
Query_30555	GU083218.1	87.945	506	39	14	3	499	41	533	2.47e-160	577
Query_30555	GU083200.1	88.200	500	37	14	3	493	49	535	2.47e-160	577
Query_30555	GU083198.1	88.200	500	37	14	3	493	43	529	2.47e-160	577
Query_30555	GU083194.1	88.200	500	37	14	3	493	41	527	2.47e-160	577
Query_30555	GU083190.1	88.200	500	37	14	3	493	44	530	2.47e-160	577
Query_30555	GU083149.1	88.200	500	37	14	3	493	42	528	2.47e-160	577
Query_30555	AB378551.1	88.200	500	37	14	3	493	58	544	2.47e-160	577
Query_30555	EU999952.1	88.200	500	37	14	3	493	42	528	2.47e-160	577
Query_30555	AY787728.2	88.200	500	37	14	3	493	15	501	2.47e-160	577
Query_30555	NR_154142.1	88.200	500	37	14	3	493	30	516	2.47e-160	577
Query_30555	MK164222.1	87.945	506	38	15	3	499	45	536	8.88e-160	575
Query_30555	MH483887.1	87.945	506	37	16	3	499	23	513	8.88e-160	575
Query_30555	MH483857.1	87.945	506	37	16	3	499	23	513	8.88e-160	575
Query_30555	MH483853.1	87.945	506	37	16	3	499	21	511	8.88e-160	575
Query_30555	MH483702.1	87.945	506	37	16	3	499	28	518	8.88e-160	575
Query_30555	MH483635.1	87.945	506	37	16	3	499	26	516	8.88e-160	575
Query_30555	MF101404.1	87.945	506	38	15	3	499	96	587	8.88e-160	575
Query_30555	KX034374.1	87.945	506	37	16	3	499	24	514	8.88e-160	575
Query_30555	AB369454.1	90.661	439	29	9	63	499	69	497	3.19e-159	573
Query_30555	DQ836182.1	88.353	498	30	15	3	492	50	527	3.19e-159	573
Query_30555	MT076133.1	88.024	501	37	15	3	493	41	528	1.15e-158	571
Query_30555	MG707550.1	88.000	500	38	14	3	493	94	580	1.15e-158	571
Query_30555	MK164215.1	87.921	505	36	16	3	492	28	522	1.15e-158	571
Query_30555	MK164206.1	88.000	500	38	14	3	493	45	531	1.15e-158	571
Query_30555	KX640453.1	88.000	500	38	14	3	493	40	526	1.15e-158	571
Query_30555	KX640452.1	88.000	500	38	14	3	493	40	526	1.15e-158	571
Query_30555	KT943947.1	88.000	500	38	14	3	493	31	517	1.15e-158	571
Query_30555	KM491882.1	88.000	500	38	14	3	493	41	527	1.15e-158	571
Query_30555	KF617969.1	88.000	500	38	14	3	493	72	558	1.15e-158	571
Query_30555	JX042862.1	88.000	500	38	14	3	493	72	558	1.15e-158	571
Query_30555	HQ392594.1	88.000	500	38	14	3	493	72	558	1.15e-158	571
Query_30555	GQ996181.1	88.000	500	38	14	3	493	29	515	1.15e-158	571
Query_30555	GU083172.1	88.000	500	38	14	3	493	43	529	1.15e-158	571
Query_30555	AY555963.1	90.476	441	30	8	61	492	94	531	1.15e-158	571
Query_30555	AY354265.1	88.024	501	37	15	3	493	510	23	1.15e-158	571
Query_30555	DQ132810.1	88.000	500	38	14	3	493	73	559	1.15e-158	571
Query_30555	MH483845.1	88.000	500	37	15	3	493	22	507	4.13e-158	569
Query_30555	JX456681.1	87.747	506	39	15	3	499	94	585	4.13e-158	569
Query_30555	MF962972.1	87.747	506	37	18	3	492	84	580	1.49e-157	568
Query_30555	MF962969.1	87.747	506	37	18	3	492	84	580	1.49e-157	568
Query_30555	MH400804.1	96.286	350	6	2	1	349	31	374	1.49e-157	568
Query_30555	MH400804.1	100.000	110	0	0	383	492	375	484	4.83e-48	204
Query_30555	KY977566.1	87.952	498	38	14	3	491	76	560	1.49e-157	568
Query_30555	KU141169.1	87.747	506	37	18	3	492	94	590	1.49e-157	568
Query_30555	LC010959.1	87.747	506	37	18	3	492	58	554	1.49e-157	568
Query_30555	KC180703.1	90.762	433	29	8	63	493	57	480	1.49e-157	568
Query_30555	MT079164.1	90.271	442	30	9	61	492	90	528	5.35e-157	566
Query_30555	MH143810.1	90.783	434	25	12	62	488	128	553	5.35e-157	566
Query_30555	MH481311.1	90.271	442	30	9	61	492	75	513	5.35e-157	566
Query_30555	MG813181.1	90.271	442	30	9	61	492	113	551	5.35e-157	566
Query_30555	KU838453.1	90.271	442	30	9	61	492	96	534	5.35e-157	566
Query_30555	KU668952.1	90.271	442	30	9	61	492	125	563	5.35e-157	566
Query_30555	KF212327.1	90.271	442	30	9	61	492	153	591	5.35e-157	566
Query_30555	KC180701.1	90.271	442	30	9	61	492	62	500	5.35e-157	566
Query_30555	KC180700.1	90.271	442	30	9	61	492	116	554	5.35e-157	566
Query_30555	KC180699.1	90.271	442	30	9	61	492	108	546	5.35e-157	566
Query_30555	JN088242.1	90.271	442	30	9	61	492	90	528	5.35e-157	566
Query_30555	HQ392606.1	90.271	442	30	9	61	492	164	602	5.35e-157	566
Query_30555	GU083202.1	87.800	500	39	14	3	493	50	536	5.35e-157	566
Query_30555	DQ888742.1	90.271	442	30	9	61	492	131	569	5.35e-157	566
Query_30555	AB214658.1	90.271	442	30	9	61	492	1836	2274	5.35e-157	566
Query_30555	DQ011256.1	90.271	442	30	9	61	492	60	498	5.35e-157	566
Query_30555	AB113353.1	90.271	442	30	9	61	492	1837	2275	5.35e-157	566
Query_30555	AJ292407.1	90.271	442	30	9	61	492	97	535	5.35e-157	566
Query_30555	AJ292406.1	90.271	442	30	9	61	492	97	535	5.35e-157	566
Query_30555	NR_154139.1	90.271	442	30	9	61	492	97	535	5.35e-157	566
Query_30555	MH425251.1	90.249	441	30	9	61	491	148	585	1.92e-156	564
Query_30555	KX100399.1	90.045	442	31	9	61	492	23	461	1.92e-156	564
Query_30555	JX535180.1	87.800	500	38	15	3	493	4	489	1.92e-156	564
Query_30555	JX535141.1	87.800	500	38	15	3	493	4	489	1.92e-156	564
Query_30555	HQ166345.1	87.776	499	39	14	3	492	67	552	1.92e-156	564
Query_30555	GU083217.1	87.800	500	38	15	3	492	43	529	1.92e-156	564
Query_30555	MN907775.1	90.575	435	25	12	62	488	135	561	6.92e-156	562
Query_30555	MN602591.1	90.575	435	25	12	62	488	130	556	6.92e-156	562
Query_30555	MN315559.1	90.575	435	25	12	62	488	77	503	6.92e-156	562
Query_30555	MK806547.1	90.575	435	25	12	62	488	128	554	6.92e-156	562
Query_30555	MK697304.1	90.575	435	25	12	62	488	81	507	6.92e-156	562
Query_30555	MH400790.1	96.000	350	6	3	1	349	31	373	6.92e-156	562
Query_30555	MH400790.1	100.000	109	0	0	383	491	374	482	1.74e-47	202
Query_30555	KX641194.1	90.575	435	25	12	62	488	126	552	6.92e-156	562
Query_30555	MG637450.1	90.575	435	25	12	62	488	563	989	6.92e-156	562
Query_30555	MG637450.1	81.281	203	14	20	63	263	348	168	1.07e-29	143
Query_30555	KY436756.1	90.575	435	25	12	62	488	126	552	6.92e-156	562
Query_30555	KU663975.1	88.008	492	37	14	3	485	43	521	6.92e-156	562
Query_30555	KM396227.1	90.575	435	25	12	62	488	126	552	6.92e-156	562
Query_30555	JX276733.1	90.575	435	25	12	62	488	100	526	6.92e-156	562
Query_30555	JQ780661.1	90.531	433	30	8	63	493	59	482	6.92e-156	562
Query_30555	MT893365.1	90.575	435	25	12	62	488	126	552	6.92e-156	562
Query_30555	FJ824809.1	90.575	435	25	12	62	488	289	715	6.92e-156	562
Query_30555	AB268359.1	90.575	435	25	12	62	488	1828	2254	6.92e-156	562
Query_30555	NR_154141.1	87.625	501	39	15	3	493	30	517	6.92e-156	562
Query_30555	MH859744.1	90.045	442	31	9	61	492	132	570	2.49e-155	560
Query_30555	KU746684.1	87.525	505	37	17	3	492	14	507	2.49e-155	560
Query_30555	JX270472.1	90.045	442	30	10	61	492	110	547	2.49e-155	560
Query_30555	JQ991621.1	90.719	431	25	11	62	485	136	558	2.49e-155	560
Query_30555	DQ888743.1	87.400	500	41	14	3	493	69	555	8.95e-155	558
Query_30555	MN262067.1	90.345	435	26	13	62	488	74	500	3.22e-154	556
Query_30555	MH165278.1	87.805	492	38	14	3	485	32	510	3.22e-154	556
Query_30555	MH860365.1	90.345	435	26	13	62	488	149	575	3.22e-154	556
Query_30555	MH856926.1	90.345	435	26	13	62	488	135	561	3.22e-154	556
Query_30555	MH143805.1	90.345	435	26	13	62	488	128	554	3.22e-154	556
Query_30555	MK307853.1	87.780	491	38	14	3	484	78	555	3.22e-154	556
Query_30555	HQ165711.1	90.345	435	26	13	62	488	138	564	3.22e-154	556
Query_30555	KC776914.1	90.509	432	25	12	65	488	1	424	3.22e-154	556
Query_30555	JN049873.1	88.032	493	29	20	3	483	32	506	3.22e-154	556
Query_30555	MT835256.1	90.367	436	25	13	62	488	250	677	3.22e-154	556
Query_30555	EU553337.1	90.345	435	26	13	62	488	109	535	3.22e-154	556
Query_30555	AF368501.1	90.345	435	26	12	62	488	129	555	3.22e-154	556
Query_30555	AB100361.1	90.345	435	26	13	62	488	1841	2267	3.22e-154	556
Query_30555	MH165285.1	90.115	435	30	9	61	485	99	530	4.16e-153	553
Query_30555	KU746683.1	87.327	505	37	18	3	492	8	500	4.16e-153	553
Query_30555	HM069364.1	87.726	497	32	19	3	487	249	728	4.16e-153	553
Query_30555	KJ872825.1	93.158	380	18	6	110	488	121	493	1.50e-152	551
Query_30555	HQ165713.1	90.115	435	27	12	62	488	119	545	1.50e-152	551
Query_30555	AY646390.1	90.345	435	16	15	62	488	146	562	1.94e-151	547
Query_30555	MN719066.1	86.759	506	44	15	3	499	32	523	9.01e-150	542
Query_30555	JQ686668.1	89.885	435	24	15	62	488	129	551	9.01e-150	542
Query_30555	GU083183.1	87.321	489	40	14	3	482	43	518	9.01e-150	542
Query_30555	MH143808.1	89.087	449	27	19	61	499	125	561	1.17e-148	538
Query_30555	HQ165700.1	89.522	439	26	19	61	491	134	560	1.17e-148	538
Query_30555	HQ165693.1	89.522	439	26	19	61	491	134	560	1.17e-148	538
Query_30555	GU980047.1	89.522	439	26	19	61	491	138	564	1.17e-148	538
Query_30555	HQ165696.1	89.038	447	29	19	61	499	134	568	4.19e-148	536
Query_30555	GU980049.1	89.038	447	29	19	61	499	136	570	4.19e-148	536
Query_30555	AY624205.1	89.631	434	27	13	62	488	103	525	4.19e-148	536
Query_30555	KU559693.1	87.324	497	26	26	4	488	5	476	1.51e-147	534
Query_30555	NR_169887.1	89.294	439	27	19	61	491	126	552	5.42e-147	532
Query_30555	AF368270.1	89.294	439	27	19	61	491	126	552	5.42e-147	532
Query_30555	MH636783.1	90.534	412	24	11	62	466	47	450	1.95e-146	531
Query_30555	HQ165694.1	88.814	447	30	19	61	499	132	566	1.95e-146	531
Query_30555	KJ728725.1	89.376	433	29	13	62	485	224	648	7.01e-146	529
Query_30555	JQ247224.1	86.789	492	43	14	3	485	160	638	7.01e-146	529
Query_30555	AY646387.1	88.692	451	28	18	61	499	147	586	7.01e-146	529
Query_30555	KX193012.1	98.658	298	3	1	197	494	1	297	2.52e-145	527
Query_30555	AJ536574.1	89.066	439	28	19	61	491	98	524	2.52e-145	527
Query_30555	AY646392.1	89.294	439	19	16	62	488	146	568	9.07e-145	525
Query_30555	AY646388.1	88.641	449	28	19	61	499	147	582	9.07e-145	525
Query_30555	KU141271.1	86.133	512	40	24	3	492	94	596	3.26e-144	523
Query_30555	KJ728726.1	88.991	436	28	14	62	485	303	730	1.17e-143	521
Query_30555	KF638550.1	90.172	407	30	7	82	486	1	399	1.17e-143	521
Query_30555	HQ165699.1	88.838	439	29	19	61	491	134	560	1.17e-143	521
Query_30555	HQ165698.1	88.838	439	29	19	61	491	134	560	1.17e-143	521
Query_30555	MG029522.1	88.274	452	29	18	61	499	125	565	4.22e-143	520
Query_30555	HQ165712.1	88.274	452	29	18	61	499	134	574	4.22e-143	520
Query_30555	JN049883.1	88.274	452	29	18	61	499	98	538	4.22e-143	520
Query_30555	KF638558.1	86.804	485	38	18	3	477	4	472	1.52e-142	518
Query_30555	HQ165695.1	88.222	450	30	22	61	499	134	571	1.52e-142	518
Query_30555	AY646389.1	88.688	442	27	18	61	490	147	577	1.52e-142	518
Query_30555	KU512701.1	88.889	432	31	10	63	491	1	418	5.46e-142	516
Query_30555	GU083145.1	85.941	505	43	18	3	493	40	530	5.46e-142	516
Query_30555	MH863522.1	88.488	443	27	18	61	490	134	565	1.96e-141	514
Query_30555	JQ272439.1	89.202	426	27	17	73	492	115	527	1.96e-141	514
Query_30555	GU980048.1	88.000	450	31	22	61	499	138	575	1.96e-141	514
Query_30555	AY624204.1	88.196	449	30	19	61	499	105	540	1.96e-141	514
Query_30555	AY646370.1	88.196	449	30	19	61	499	148	583	1.96e-141	514
Query_30555	AF368500.1	88.196	449	30	19	61	499	127	562	1.96e-141	514
Query_30555	KX148726.1	87.312	465	37	14	3	458	67	518	7.06e-141	512
Query_30555	KX148725.1	87.097	465	38	14	3	458	67	518	3.29e-139	507
Query_30555	KX192541.1	97.324	299	5	2	197	492	1	299	1.18e-138	505
Query_30555	AY646377.1	85.770	513	26	23	3	488	25	517	5.50e-137	499
Query_30555	MF569906.1	94.737	323	8	5	177	499	1	314	2.56e-135	494
Query_30555	AF139850.1	88.808	411	34	11	92	495	99	504	2.56e-135	494
Query_30555	MT594874.1	96.633	297	6	3	206	499	1	296	3.31e-134	490
Query_30555	MF471271.1	89.620	395	27	10	61	444	72	463	3.31e-134	490
Query_30555	MH400788.1	92.197	346	19	5	3	345	32	372	5.54e-132	483
Query_30555	MH400788.1	96.364	110	4	0	383	492	377	486	2.26e-41	182
Query_30555	NR_164571.1	89.664	387	24	11	112	494	237	611	7.16e-131	479
Query_30555	LN846854.1	89.664	387	24	11	112	494	237	611	7.16e-131	479
Query_30555	LN846841.1	89.664	387	24	11	112	494	237	611	7.16e-131	479
