# blastn
# Iteration: 0
# Query: 92643
# RID: AZ661956016
# Database: nr
# Fields: query id, subject ids, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2213 hits found
92643	gi|281177210|dbj|AP009378.1|	96.59	88	2	1	1	88	242549	242635	6e-32	  145
92643	gi|281177210|dbj|AP009378.1|	96.59	88	2	1	1	88	3385988	3385902	6e-32	  145
92643	gi|281177210|dbj|AP009378.1|	96.59	88	2	1	1	88	4161630	4161716	6e-32	  145
92643	gi|257762509|dbj|AP010960.1|	100.00	100	0	0	1	100	4855449	4855548	4e-44	  185
92643	gi|257762509|dbj|AP010960.1|	100.00	100	0	0	1	100	4896830	4896929	4e-44	  185
92643	gi|257762509|dbj|AP010960.1|	99.00	100	1	0	1	100	4619643	4619742	2e-42	  180
92643	gi|257762509|dbj|AP010960.1|	96.00	100	4	0	1	100	3290232	3290133	2e-37	  163
92643	gi|257762509|dbj|AP010960.1|	97.73	88	1	1	1	88	4098159	4098073	1e-33	  150
92643	gi|257762509|dbj|AP010960.1|	97.73	88	1	1	1	88	4716928	4717014	1e-33	  150
92643	gi|257762509|dbj|AP010960.1|	95.45	88	3	1	1	88	226578	226664	3e-30	  139
92643	gi|257751862|dbj|AP010953.1|	100.00	100	0	0	1	100	4840189	4840090	4e-44	  185
92643	gi|257751862|dbj|AP010953.1|	99.00	100	1	0	1	100	5133762	5133861	2e-42	  180
92643	gi|257751862|dbj|AP010953.1|	98.00	100	2	0	1	100	5175143	5175242	8e-41	  174
92643	gi|257751862|dbj|AP010953.1|	96.00	100	4	0	1	100	3578587	3578488	2e-37	  163
92643	gi|257751862|dbj|AP010953.1|	97.73	88	1	1	1	88	4360463	4360377	1e-33	  150
92643	gi|257751862|dbj|AP010953.1|	97.73	88	1	1	1	88	4742876	4742790	1e-33	  150
92643	gi|257751862|dbj|AP010953.1|	95.45	88	3	1	1	88	229049	229135	3e-30	  139
92643	gi|254590536|gb|CP001368.1|	100.00	100	0	0	1	100	4795897	4795996	4e-44	  185
92643	gi|254590536|gb|CP001368.1|	100.00	100	0	0	1	100	5036607	5036706	4e-44	  185
92643	gi|254590536|gb|CP001368.1|	100.00	100	0	0	1	100	5077633	5077732	4e-44	  185
92643	gi|254590536|gb|CP001368.1|	98.00	100	2	0	1	100	3508755	3508656	8e-41	  174
92643	gi|254590536|gb|CP001368.1|	97.73	88	1	1	1	88	228590	228676	1e-33	  150
92643	gi|254590536|gb|CP001368.1|	97.73	88	1	1	1	88	4221389	4221303	1e-33	  150
92643	gi|254590536|gb|CP001368.1|	95.45	88	3	1	1	88	4892336	4892422	3e-30	  139
92643	gi|253972022|gb|CP000819.1|	100.00	100	0	0	1	100	2651057	2650958	4e-44	  185
92643	gi|253972022|gb|CP000819.1|	100.00	100	0	0	1	100	3905122	3905221	4e-44	  185
92643	gi|253972022|gb|CP000819.1|	100.00	100	0	0	1	100	4189241	4189340	4e-44	  185
92643	gi|253972022|gb|CP000819.1|	99.00	100	1	0	1	100	4148027	4148126	2e-42	  180
92643	gi|253972022|gb|CP000819.1|	97.73	88	1	1	1	88	228116	228202	1e-33	  150
92643	gi|253972022|gb|CP000819.1|	97.73	88	1	1	1	88	3355160	3355074	1e-33	  150
92643	gi|253972022|gb|CP000819.1|	97.73	88	1	1	1	88	4015411	4015497	1e-33	  150
92643	gi|253322479|gb|CP001665.1|	100.00	100	0	0	1	100	1143740	1143839	4e-44	  185
92643	gi|253322479|gb|CP001665.1|	100.00	100	0	0	1	100	4224792	4224693	4e-44	  185
92643	gi|253322479|gb|CP001665.1|	100.00	100	0	0	1	100	4510248	4510149	4e-44	  185
92643	gi|253322479|gb|CP001665.1|	99.00	100	1	0	1	100	4266005	4265906	2e-42	  180
92643	gi|253322479|gb|CP001665.1|	97.73	88	1	1	1	88	485379	485465	1e-33	  150
92643	gi|253322479|gb|CP001665.1|	97.73	88	1	1	1	88	3554267	3554181	1e-33	  150
92643	gi|253322479|gb|CP001665.1|	97.73	88	1	1	1	88	4399959	4399873	1e-33	  150
92643	gi|218368405|emb|CU928164.2|	100.00	100	0	0	1	100	2905519	2905420	4e-44	  185
92643	gi|218368405|emb|CU928164.2|	100.00	100	0	0	1	100	3137790	3137691	4e-44	  185
92643	gi|218368405|emb|CU928164.2|	100.00	100	0	0	1	100	4548223	4548322	4e-44	  185
92643	gi|218368405|emb|CU928164.2|	100.00	100	0	0	1	100	4594812	4594911	4e-44	  185
92643	gi|218368405|emb|CU928164.2|	97.73	88	1	1	1	88	480988	480902	1e-33	  150
92643	gi|218368405|emb|CU928164.2|	97.73	88	1	1	1	88	3283082	3282996	1e-33	  150
92643	gi|218368405|emb|CU928164.2|	95.45	88	3	1	1	88	3941631	3941545	3e-30	  139
92643	gi|218363708|emb|CU928161.2|	100.00	100	0	0	1	100	2772093	2771994	4e-44	  185
92643	gi|218363708|emb|CU928161.2|	100.00	100	0	0	1	100	4151688	4151787	4e-44	  185
92643	gi|218363708|emb|CU928161.2|	100.00	100	0	0	1	100	4404539	4404638	4e-44	  185
92643	gi|218363708|emb|CU928161.2|	100.00	100	0	0	1	100	4444709	4444808	4e-44	  185
92643	gi|218363708|emb|CU928161.2|	96.59	88	2	1	1	88	230030	230116	6e-32	  145
92643	gi|218363708|emb|CU928161.2|	95.45	88	3	1	1	88	4269932	4270018	3e-30	  139
92643	gi|218363708|emb|CU928161.2|	94.32	88	4	1	1	88	3632762	3632676	1e-28	  134
92643	gi|215263233|emb|FM180568.1|	100.00	100	0	0	1	100	2960565	2960466	4e-44	  185
92643	gi|215263233|emb|FM180568.1|	100.00	100	0	0	1	100	3696409	3696310	4e-44	  185
92643	gi|215263233|emb|FM180568.1|	100.00	100	0	0	1	100	4239932	4240031	4e-44	  185
92643	gi|215263233|emb|FM180568.1|	100.00	100	0	0	1	100	4498808	4498907	4e-44	  185
92643	gi|215263233|emb|FM180568.1|	96.59	88	2	1	1	88	235233	235319	6e-32	  145
92643	gi|215263233|emb|FM180568.1|	96.59	88	2	1	1	88	4353314	4353400	6e-32	  145
92643	gi|215263233|emb|FM180568.1|	96.59	88	2	1	1	88	4538990	4539076	6e-32	  145
92643	gi|209157093|gb|CP001164.1|	100.00	100	0	0	1	100	4839854	4839953	4e-44	  185
92643	gi|209157093|gb|CP001164.1|	100.00	100	0	0	1	100	5080547	5080646	4e-44	  185
92643	gi|209157093|gb|CP001164.1|	100.00	100	0	0	1	100	5121573	5121672	4e-44	  185
92643	gi|209157093|gb|CP001164.1|	98.00	100	2	0	1	100	3553878	3553779	8e-41	  174
92643	gi|209157093|gb|CP001164.1|	97.73	88	1	1	1	88	228590	228676	1e-33	  150
92643	gi|209157093|gb|CP001164.1|	97.73	88	1	1	1	88	4265348	4265262	1e-33	  150
92643	gi|209157093|gb|CP001164.1|	95.45	88	3	1	1	88	4936276	4936362	3e-30	  139
92643	gi|187427012|gb|CP001063.1|	100.00	100	0	0	1	100	3885603	3885504	4e-44	  185
92643	gi|187427012|gb|CP001063.1|	100.00	100	0	0	1	100	4168496	4168595	4e-44	  185
92643	gi|187427012|gb|CP001063.1|	100.00	100	0	0	1	100	4210491	4210590	4e-44	  185
92643	gi|187427012|gb|CP001063.1|	97.00	100	3	0	1	100	2776121	2776022	4e-39	  169
92643	gi|187427012|gb|CP001063.1|	97.73	88	1	1	1	88	212152	212238	1e-33	  150
92643	gi|187427012|gb|CP001063.1|	97.73	88	1	1	1	88	3406809	3406723	1e-33	  150
92643	gi|187427012|gb|CP001063.1|	97.73	88	1	1	1	88	4041627	4041713	1e-33	  150
92643	gi|151573007|gb|EF527442.1|	100.00	100	0	0	1	100	17	116	4e-44	  185
92643	gi|151573006|gb|EF527441.1|	100.00	100	0	0	1	100	17	116	4e-44	  185
92643	gi|115511419|gb|CP000468.1|	100.00	100	0	0	1	100	230007	230106	4e-44	  185
92643	gi|115511419|gb|CP000468.1|	100.00	100	0	0	1	100	4236980	4237079	4e-44	  185
92643	gi|115511419|gb|CP000468.1|	99.00	100	1	0	1	100	4530173	4530272	5e-43	  182
92643	gi|115511419|gb|CP000468.1|	99.00	100	1	0	1	100	4489900	4489999	2e-42	  180
92643	gi|115511419|gb|CP000468.1|	95.45	88	3	1	1	88	3717972	3717886	3e-30	  139
92643	gi|115511419|gb|CP000468.1|	95.45	88	3	1	1	88	4355383	4355469	3e-30	  139
92643	gi|115511419|gb|CP000468.1|	94.32	88	4	1	1	88	2888865	2888779	1e-28	  134
92643	gi|110341805|gb|CP000247.1|	100.00	100	0	0	1	100	229438	229537	4e-44	  185
92643	gi|110341805|gb|CP000247.1|	100.00	100	0	0	1	100	3536897	3536798	4e-44	  185
92643	gi|110341805|gb|CP000247.1|	100.00	100	0	0	1	100	4420546	4420645	4e-44	  185
92643	gi|110341805|gb|CP000247.1|	99.00	100	1	0	1	100	2737515	2737416	2e-42	  180
92643	gi|110341805|gb|CP000247.1|	99.00	100	1	0	1	100	4127105	4127204	2e-42	  180
92643	gi|110341805|gb|CP000247.1|	99.00	100	1	0	1	100	4380289	4380388	2e-42	  180
92643	gi|110341805|gb|CP000247.1|	96.59	88	2	1	1	88	4242899	4242985	6e-32	  145
92643	gi|91070629|gb|CP000243.1|	100.00	100	0	0	1	100	2873851	2873752	4e-44	  185
92643	gi|91070629|gb|CP000243.1|	100.00	100	0	0	1	100	3696694	3696595	4e-44	  185
92643	gi|91070629|gb|CP000243.1|	100.00	100	0	0	1	100	4204183	4204282	4e-44	  185
92643	gi|91070629|gb|CP000243.1|	100.00	100	0	0	1	100	4457874	4457973	4e-44	  185
92643	gi|91070629|gb|CP000243.1|	96.59	88	2	1	1	88	230031	230117	6e-32	  145
92643	gi|91070629|gb|CP000243.1|	95.45	88	3	1	1	88	4323365	4323451	3e-30	  139
92643	gi|91070629|gb|CP000243.1|	94.32	88	4	1	1	88	3645057	3644971	1e-28	  134
92643	gi|26111730|gb|AE014075.1|	100.00	100	0	0	1	100	236693	236792	4e-44	  185
92643	gi|26111730|gb|AE014075.1|	100.00	100	0	0	1	100	3858624	3858525	4e-44	  185
92643	gi|26111730|gb|AE014075.1|	99.00	100	1	0	1	100	4740836	4740935	5e-43	  182
92643	gi|26111730|gb|AE014075.1|	99.00	100	1	0	1	100	4700579	4700678	2e-42	  180
92643	gi|26111730|gb|AE014075.1|	98.00	100	2	0	1	100	4444348	4444447	8e-41	  174
92643	gi|26111730|gb|AE014075.1|	97.00	100	3	0	1	100	2992343	2992244	4e-39	  169
92643	gi|26111730|gb|AE014075.1|	95.45	88	3	1	1	88	4562702	4562788	3e-30	  139
92643	gi|47118301|dbj|BA000007.2|	100.00	100	0	0	1	100	4736759	4736858	4e-44	  185
92643	gi|47118301|dbj|BA000007.2|	100.00	100	0	0	1	100	4977434	4977533	4e-44	  185
92643	gi|47118301|dbj|BA000007.2|	100.00	100	0	0	1	100	5018460	5018559	4e-44	  185
92643	gi|47118301|dbj|BA000007.2|	98.00	100	2	0	1	100	3449769	3449670	8e-41	  174
92643	gi|47118301|dbj|BA000007.2|	97.73	88	1	1	1	88	228609	228695	1e-33	  150
92643	gi|47118301|dbj|BA000007.2|	97.73	88	1	1	1	88	4162268	4162182	1e-33	  150
92643	gi|47118301|dbj|BA000007.2|	95.45	88	3	1	1	88	4833161	4833247	3e-30	  139
92643	gi|81244029|gb|CP000036.1|	100.00	100	0	0	1	100	4068057	4068156	4e-44	  185
92643	gi|81244029|gb|CP000036.1|	98.00	100	2	0	1	100	3791522	3791621	8e-41	  174
92643	gi|81244029|gb|CP000036.1|	97.73	88	1	1	1	88	211254	211340	1e-33	  150
92643	gi|81244029|gb|CP000036.1|	97.73	88	1	1	1	88	2629347	2629261	1e-33	  150
92643	gi|81244029|gb|CP000036.1|	97.73	88	1	1	1	88	3275538	3275452	1e-33	  150
92643	gi|81244029|gb|CP000036.1|	97.73	88	1	1	1	88	3890312	3890398	1e-33	  150
92643	gi|81244029|gb|CP000036.1|	97.73	88	1	1	1	88	4026747	4026833	1e-33	  150
92643	gi|73854091|gb|CP000038.1|	100.00	100	0	0	1	100	2875907	2875808	4e-44	  185
92643	gi|73854091|gb|CP000038.1|	100.00	100	0	0	1	100	4149756	4149855	4e-44	  185
92643	gi|73854091|gb|CP000038.1|	100.00	100	0	0	1	100	4254292	4254391	4e-44	  185
92643	gi|73854091|gb|CP000038.1|	100.00	100	0	0	1	100	4387551	4387650	4e-44	  185
92643	gi|73854091|gb|CP000038.1|	100.00	100	0	0	1	100	4427845	4427944	4e-44	  185
92643	gi|73854091|gb|CP000038.1|	96.59	88	2	1	1	88	241591	241677	6e-32	  145
92643	gi|73854091|gb|CP000038.1|	96.59	88	2	1	1	88	3600056	3599970	6e-32	  145
92643	gi|56384585|gb|AE005174.2|	100.00	100	0	0	1	100	3519612	3519513	4e-44	  185
92643	gi|56384585|gb|AE005174.2|	100.00	100	0	0	1	100	4805739	4805838	4e-44	  185
92643	gi|56384585|gb|AE005174.2|	100.00	100	0	0	1	100	5046197	5046296	4e-44	  185
92643	gi|56384585|gb|AE005174.2|	99.00	100	1	0	1	100	5087206	5087305	5e-43	  182
92643	gi|56384585|gb|AE005174.2|	97.73	88	1	1	1	88	228610	228696	1e-33	  150
92643	gi|56384585|gb|AE005174.2|	97.73	88	1	1	1	88	4229490	4229404	1e-33	  150
92643	gi|56384585|gb|AE005174.2|	97.73	88	1	1	1	88	4901925	4902011	1e-33	  150
92643	gi|7415858|dbj|AB035924.1|	100.00	100	0	0	1	100	2455	2554	4e-44	  185
92643	gi|7415853|dbj|AB035922.1|	100.00	100	0	0	1	100	2486	2585	4e-44	  185
92643	gi|7415850|dbj|AB035921.1|	100.00	100	0	0	1	100	2515	2614	4e-44	  185
92643	gi|383796300|gb|CP003416.1|	99.00	100	1	0	1	100	3497483	3497384	2e-42	  180
92643	gi|383796300|gb|CP003416.1|	98.00	100	2	0	1	100	4242770	4242671	8e-41	  174
92643	gi|383796300|gb|CP003416.1|	96.00	100	4	0	1	100	17853	17952	2e-37	  163
92643	gi|383796300|gb|CP003416.1|	95.00	100	5	0	1	100	296578	296677	8e-36	  158
92643	gi|383796300|gb|CP003416.1|	97.62	84	1	1	1	84	112264	112346	2e-31	  143
92643	gi|383796300|gb|CP003416.1|	95.24	84	3	1	1	84	254533	254615	5e-28	  132
92643	gi|383796300|gb|CP003416.1|	95.24	84	3	1	1	84	1033090	1033172	5e-28	  132
92643	gi|383101383|gb|CP002291.1|	99.00	100	1	0	1	100	4252706	4252805	2e-42	  180
92643	gi|383101383|gb|CP002291.1|	99.00	100	1	0	1	100	4478700	4478799	2e-42	  180
92643	gi|383101383|gb|CP002291.1|	97.00	100	3	0	1	100	2942885	2942786	4e-39	  169
92643	gi|383101383|gb|CP002291.1|	97.00	100	3	0	1	100	4519912	4520011	4e-39	  169
92643	gi|383101383|gb|CP002291.1|	96.59	88	2	1	1	88	3693642	3693556	6e-32	  145
92643	gi|383101383|gb|CP002291.1|	96.59	88	2	1	1	88	4344620	4344706	6e-32	  145
92643	gi|383101383|gb|CP002291.1|	95.45	88	3	1	1	88	219186	219272	3e-30	  139
92643	gi|374356928|gb|CP003109.1|	99.00	100	1	0	1	100	4532722	4532821	2e-42	  180
92643	gi|374356928|gb|CP003109.1|	99.00	100	1	0	1	100	4773405	4773504	2e-42	  180
92643	gi|374356928|gb|CP003109.1|	99.00	100	1	0	1	100	4814429	4814528	2e-42	  180
92643	gi|374356928|gb|CP003109.1|	98.00	100	2	0	1	100	3201058	3200959	8e-41	  174
92643	gi|374356928|gb|CP003109.1|	97.73	88	1	1	1	88	228569	228655	1e-33	  150
92643	gi|374356928|gb|CP003109.1|	97.73	88	1	1	1	88	3959467	3959381	1e-33	  150
92643	gi|374356928|gb|CP003109.1|	97.73	88	1	1	1	88	4628868	4628954	1e-33	  150
92643	gi|359330873|dbj|AP012306.1|	99.00	100	1	0	1	100	3597379	3597478	2e-42	  180
92643	gi|359330873|dbj|AP012306.1|	99.00	100	1	0	1	100	3638867	3638966	2e-42	  180
92643	gi|359330873|dbj|AP012306.1|	98.00	100	2	0	1	100	3372528	3372627	8e-41	  174
92643	gi|359330873|dbj|AP012306.1|	97.00	100	3	0	1	100	2275277	2275178	4e-39	  169
92643	gi|359330873|dbj|AP012306.1|	97.73	88	1	1	1	88	214139	214225	1e-33	  150
92643	gi|359330873|dbj|AP012306.1|	97.73	88	1	1	1	88	2895107	2895021	1e-33	  150
92643	gi|359330873|dbj|AP012306.1|	95.45	88	3	1	1	88	3466251	3466337	3e-30	  139
92643	gi|332341332|gb|CP002729.1|	99.00	100	1	0	1	100	4446239	4446338	2e-42	  180
92643	gi|332341332|gb|CP002729.1|	97.73	88	1	1	1	88	228103	228189	1e-33	  150
92643	gi|332341332|gb|CP002729.1|	97.73	88	1	1	1	88	3141636	3141550	1e-33	  150
92643	gi|332341332|gb|CP002729.1|	97.73	88	1	1	1	88	3914650	3914564	1e-33	  150
92643	gi|332341332|gb|CP002729.1|	97.73	88	1	1	1	88	4554058	4554144	1e-33	  150
92643	gi|332341332|gb|CP002729.1|	97.73	88	1	1	1	88	4686660	4686746	1e-33	  150
92643	gi|332341332|gb|CP002729.1|	97.73	88	1	1	1	88	4728129	4728215	1e-33	  150
92643	gi|315134697|dbj|AP012030.1|	99.00	100	1	0	1	100	4147271	4147370	2e-42	  180
92643	gi|315134697|dbj|AP012030.1|	99.00	100	1	0	1	100	4188759	4188858	2e-42	  180
92643	gi|315134697|dbj|AP012030.1|	98.00	100	2	0	1	100	3922420	3922519	8e-41	  174
92643	gi|315134697|dbj|AP012030.1|	97.00	100	3	0	1	100	2707559	2707460	4e-39	  169
92643	gi|315134697|dbj|AP012030.1|	97.73	88	1	1	1	88	225279	225365	1e-33	  150
92643	gi|315134697|dbj|AP012030.1|	97.73	88	1	1	1	88	3405161	3405075	1e-33	  150
92643	gi|315134697|dbj|AP012030.1|	95.45	88	3	1	1	88	4016143	4016229	3e-30	  139
92643	gi|312944605|gb|CP001855.1|	99.00	100	1	0	1	100	2717636	2717537	2e-42	  180
92643	gi|312944605|gb|CP001855.1|	99.00	100	1	0	1	100	3964402	3964501	2e-42	  180
92643	gi|312944605|gb|CP001855.1|	99.00	100	1	0	1	100	4220534	4220633	2e-42	  180
92643	gi|312944605|gb|CP001855.1|	99.00	100	1	0	1	100	4260704	4260803	2e-42	  180
92643	gi|312944605|gb|CP001855.1|	97.73	88	1	1	1	88	229345	229431	1e-33	  150
92643	gi|312944605|gb|CP001855.1|	97.73	88	1	1	1	88	4080150	4080236	1e-33	  150
92643	gi|312944605|gb|CP001855.1|	93.18	88	5	1	1	88	3444585	3444499	6e-27	  128
92643	gi|309700213|emb|FN649414.1|	99.00	100	1	0	1	100	4365486	4365585	2e-42	  180
92643	gi|309700213|emb|FN649414.1|	99.00	100	1	0	1	100	4590673	4590772	2e-42	  180
92643	gi|309700213|emb|FN649414.1|	99.00	100	1	0	1	100	4632052	4632151	2e-42	  180
92643	gi|309700213|emb|FN649414.1|	97.00	100	3	0	1	100	3025251	3025152	4e-39	  169
92643	gi|309700213|emb|FN649414.1|	97.73	88	1	1	1	88	3813732	3813646	1e-33	  150
92643	gi|309700213|emb|FN649414.1|	96.59	88	2	1	1	88	228546	228632	6e-32	  145
92643	gi|309700213|emb|FN649414.1|	96.59	88	2	1	1	88	4459157	4459243	6e-32	  145
92643	gi|290760697|gb|CP001846.1|	99.00	100	1	0	1	100	4624280	4624379	2e-42	  180
92643	gi|290760697|gb|CP001846.1|	99.00	100	1	0	1	100	4906100	4906199	2e-42	  180
92643	gi|290760697|gb|CP001846.1|	98.00	100	2	0	1	100	3232305	3232206	8e-41	  174
92643	gi|290760697|gb|CP001846.1|	98.00	100	2	0	1	100	4865076	4865175	8e-41	  174
92643	gi|290760697|gb|CP001846.1|	97.73	88	1	1	1	88	228569	228655	1e-33	  150
92643	gi|290760697|gb|CP001846.1|	97.73	88	1	1	1	88	4050996	4050910	1e-33	  150
92643	gi|290760697|gb|CP001846.1|	97.73	88	1	1	1	88	4720436	4720522	1e-33	  150
92643	gi|260447279|gb|CP001637.1|	99.00	100	1	0	1	100	4304816	4304717	2e-42	  180
92643	gi|260447279|gb|CP001637.1|	99.00	100	1	0	1	100	4346304	4346205	2e-42	  180
92643	gi|260447279|gb|CP001637.1|	98.00	100	2	0	1	100	4571155	4571056	8e-41	  174
92643	gi|260447279|gb|CP001637.1|	97.00	100	3	0	1	100	1154112	1154211	4e-39	  169
92643	gi|260447279|gb|CP001637.1|	97.73	88	1	1	1	88	456509	456595	1e-33	  150
92643	gi|260447279|gb|CP001637.1|	97.73	88	1	1	1	88	3646100	3646014	1e-33	  150
92643	gi|260447279|gb|CP001637.1|	95.45	88	3	1	1	88	4477432	4477346	3e-30	  139
92643	gi|238859724|gb|CP001396.1|	99.00	100	1	0	1	100	4055858	4055957	2e-42	  180
92643	gi|238859724|gb|CP001396.1|	99.00	100	1	0	1	100	4097357	4097456	2e-42	  180
92643	gi|238859724|gb|CP001396.1|	98.00	100	2	0	1	100	3831007	3831106	8e-41	  174
92643	gi|238859724|gb|CP001396.1|	97.00	100	3	0	1	100	2613486	2613387	4e-39	  169
92643	gi|238859724|gb|CP001396.1|	97.73	88	1	1	1	88	225277	225363	1e-33	  150
92643	gi|238859724|gb|CP001396.1|	97.73	88	1	1	1	88	3312434	3312348	1e-33	  150
